DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2023-01-22 02:25:02,4135001,1BY6WEcLGh8j5v7,9339.25,912.65,3275.25,6281925.25,28.36710007,53.9367392,0.723553221
2023-01-22 02:39:02,4135001,1BY6WEcLGh8j5v7,4601.14,451.56,3425.86,6282075.86,27.71798707,42.51535053,0.344136892
2023-01-22 02:53:02,4135001,1BY6WEcLGh8j5v7,6379.63,624.96,3564.38,6282214.38,27.39025473,39.45489507,0.453461884
2023-01-22 03:07:02,4135001,1BY6WEcLGh8j5v7,5844.29,572.66,3706.14,6282356.14,27.21775093,38.819875,0.438681375
2023-01-22 03:21:02,4135001,1BY6WEcLGh8j5v7,7249.75,709.9,3875.25,6282525.25,27.2929586,41.94669767,0.547869178
2023-01-22 03:35:02,4135001,1BY6WEcLGh8j5v7,7443.14,728.74,4047.57,6282697.57,27.22515273,42.82454407,0.555787044
2023-01-22 03:49:02,4135001,1BY6WEcLGh8j5v7,7063.63,691.71,4229.75,6282879.75,27.56823729,43.82351471,0.52508064
2023-01-22 04:03:02,4135001,1BY6WEcLGh8j5v7,6533.14,639.97,4397.86,6283047.86,27.81418253,43.05421947,0.496169466
2023-01-22 04:17:02,4135001,1BY6WEcLGh8j5v7,5530.25,542.04,4548,6283198,27.82351667,40.7451396,0.412797453
2023-01-22 04:31:02,4135001,1BY6WEcLGh8j5v7,3755.71,369.13,4665.29,6283315.29,27.47942707,37.63392773,0.299364092
2023-01-22 04:45:02,4135001,1BY6WEcLGh8j5v7,3458.75,340.03,4753.25,6283403.25,27.23083093,34.6317082,0.256806571
2023-01-22 04:59:02,4135001,1BY6WEcLGh8j5v7,2627.29,257.66,4828.29,6283478.29,27.04886893,32.78221633,0.197191599
2023-01-22 05:13:02,4135001,1BY6WEcLGh8j5v7,2073,203.24,4882.43,6283532.43,26.624064,30.85439253,0.149280075
2023-01-22 05:27:02,4135001,1BY6WEcLGh8j5v7,1556.13,152.04,4927,6283577,26.43403727,29.21453033,0.110969012
2023-01-22 05:41:02,4135001,1BY6WEcLGh8j5v7,1076.71,104.67,4959.29,6283609.29,26.11982736,27.81455536,0.077580451
2023-01-22 05:55:02,4135001,1BY6WEcLGh8j5v7,690.75,66.95,4980.63,6283630.63,25.6725036,26.49233807,0.050966364
2023-01-22 06:09:02,4135001,1BY6WEcLGh8j5v7,357.71,34.56,4994.14,6283644.14,25.25038867,25.3468934,0.030790156
2023-01-22 06:23:02,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,24.9734254,24.41195067,0.013907364
2023-01-22 06:37:02,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,24.74629313,23.71588747,0.0019181
2023-01-22 06:51:02,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,24.62904473,23.3245056,0
2023-01-22 07:05:02,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,24.54129027,23.18553867,0
2023-01-22 07:19:02,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,24.49840287,23.09755253,0
2023-01-22 07:33:02,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,24.46612553,23.02815967,0
2023-01-22 07:47:02,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,24.412616,22.99632967,0
2023-01-22 08:01:02,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,24.3377575,22.61223907,0
2023-01-22 08:15:02,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,24.16977133,21.92688407,0
2023-01-22 08:29:02,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,24.05134873,21.94336347,0
2023-01-22 08:43:02,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,23.8982564,21.72869253,0
2023-01-22 08:57:02,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,23.72655033,21.56317947,0
2023-01-22 09:11:02,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,23.63282467,21.52640393,0
2023-01-22 09:25:02,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,23.64455967,21.49699907,0
2023-01-22 09:39:02,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,23.30395107,21.16139933,0
2023-01-22 09:53:02,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,23.08884287,20.913444,0
2023-01-22 10:07:02,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,22.91332114,20.75988114,0
2023-01-22 10:21:02,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,22.8502136,20.73205367,0
2023-01-22 10:35:02,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,22.8157798,20.72792367,0
2023-01-22 10:49:02,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,22.78746947,20.8693136,0
2023-01-22 11:03:02,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,22.8566712,21.08595573,0
2023-01-22 11:17:02,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,22.75057587,20.81638587,0
2023-01-22 11:31:02,4135001,1BY6WEcLGh8j5v7,0,0,4998,6283648,22.62100427,20.6383708,0
2023-01-22 11:45:02,4135001,1BY6WEcLGh8j5v7,0,0,624.75,6283648,22.6109822,20.60990593,0
2023-01-22 11:59:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,22.54899814,20.52987657,0
2023-01-22 12:13:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,22.55304973,20.4879678,0
2023-01-22 12:27:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,22.56621713,20.4848938,0
2023-01-22 12:41:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,22.6252198,20.58671073,0
2023-01-22 12:55:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,22.59546307,20.62707733,0
2023-01-22 13:09:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,22.5935506,20.69703187,0
2023-01-22 13:23:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,22.701711,20.7254476,0
2023-01-22 13:37:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,22.759263,20.750472,0
2023-01-22 13:51:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,22.81407379,20.77135579,0
2023-01-22 14:05:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,22.8776184,20.8114706,0
2023-01-22 14:19:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,22.93003147,20.8492228,0
2023-01-22 14:33:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,22.95343633,20.8419148,0
2023-01-22 14:47:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,23.00230913,20.79196993,0
2023-01-22 15:01:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,23.0468344,20.81230067,0
2023-01-22 15:15:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,23.070223,20.8081972,0
2023-01-22 15:29:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,23.08274327,20.7709128,0
2023-01-22 15:43:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,23.19221279,20.85324321,0
2023-01-22 15:57:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,23.21819867,20.8823874,0
2023-01-22 16:11:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,23.2693624,20.983366,0
2023-01-22 16:25:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,23.35167647,21.25187373,0
2023-01-22 16:39:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,23.34258833,21.2198508,0
2023-01-22 16:53:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,23.19291173,20.93427533,0
2023-01-22 17:07:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,23.14720047,21.20465293,0.000318318
2023-01-22 17:21:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6283648,23.2813864,21.91976527,0.004313752
2023-01-22 17:35:02,4135001,1BY6WEcLGh8j5v7,87.13,8.41,0.75,6283648.75,23.34448021,22.34245743,0.009697122
2023-01-22 17:49:02,4135001,1BY6WEcLGh8j5v7,180.14,17.4,4,6283652,23.42726453,22.55323487,0.012650073
2023-01-22 18:03:02,4135001,1BY6WEcLGh8j5v7,659.57,64.03,10.86,6283658.86,23.5877664,22.9655782,0.046752242
2023-01-22 18:17:02,4135001,1BY6WEcLGh8j5v7,2310.5,226.58,48.13,6283696.13,24.034554,24.97640393,0.172012464
2023-01-22 18:31:02,4135001,1BY6WEcLGh8j5v7,2413.71,236.67,108.71,6283756.71,24.50535293,27.03367107,0.187506619
2023-01-22 18:45:02,4135001,1BY6WEcLGh8j5v7,2371.13,232.49,166.5,6283814.5,24.80741787,29.58163647,0.18865498
2023-01-22 18:59:02,4135001,1BY6WEcLGh8j5v7,2927,287.33,226.29,6283874.29,25.04675513,31.10614627,0.235115639
2023-01-22 19:13:02,4135001,1BY6WEcLGh8j5v7,1592.13,155.59,286,6283934,25.17937227,30.78227753,0.131211553
2023-01-22 19:27:02,4135001,1BY6WEcLGh8j5v7,2457.29,241.09,328,6283976,25.18879693,30.10746564,0.194091544
2023-01-22 19:41:02,4135001,1BY6WEcLGh8j5v7,4043.13,397.04,415.13,6284063.13,25.61507167,33.97249173,0.2977888
2023-01-22 19:55:02,4135001,1BY6WEcLGh8j5v7,3959.14,388.49,503.57,6284151.57,25.79166053,34.81573467,0.273515047
2023-01-22 20:09:02,4135001,1BY6WEcLGh8j5v7,4936.63,484.05,615.13,6284263.13,26.1215332,36.85808507,0.386892012
2023-01-22 20:23:02,4135001,1BY6WEcLGh8j5v7,5198,509.64,742.86,6284390.86,26.49552187,39.63697713,0.424118103
2023-01-22 20:37:02,4135001,1BY6WEcLGh8j5v7,7913.13,774.48,918.5,6284566.5,27.32275993,45.7407144,0.646547489
2023-01-22 20:51:02,4135001,1BY6WEcLGh8j5v7,6464.71,633.24,1088,6284736,27.51964327,46.13010867,0.526110615
2023-01-22 21:05:02,4135001,1BY6WEcLGh8j5v7,5271.38,516.86,1219.63,6284867.63,27.60525313,43.14886267,0.492165963
2023-01-22 21:19:02,4135001,1BY6WEcLGh8j5v7,7250.14,709.77,1364.14,6285012.14,27.712921,43.05118657,0.592493581
2023-01-22 21:33:02,4135001,1BY6WEcLGh8j5v7,6599.38,645.9,1543.5,6285191.5,27.89099327,44.39553447,0.511036221
2023-01-22 21:47:02,4135001,1BY6WEcLGh8j5v7,7119.86,696.99,1699.14,6285347.14,27.81567373,43.8632324,0.601559176
2023-01-22 22:01:02,4135001,1BY6WEcLGh8j5v7,9467.29,924.76,1891.14,6285539.14,28.1994974,48.01419867,0.813000858
2023-01-22 22:15:02,4135001,1BY6WEcLGh8j5v7,7343.75,718.89,2118.5,6285766.5,28.47857053,47.685272,0.499473274
2023-01-22 22:29:02,4135001,1BY6WEcLGh8j5v7,3586.75,352.55,2230.75,6285878.75,28.08173375,40.72512413,0.283390025
2023-01-22 22:43:02,4135001,1BY6WEcLGh8j5v7,9414,920.7,3279,6286927,29.64466367,49.07784,0.73832813
2023-01-22 22:57:02,4135001,1BY6WEcLGh8j5v7,10854.5,1059.8,3455.5,6287103.5,29.9514374,51.4083098,0.835832152
2023-01-22 23:11:02,4135001,1BY6WEcLGh8j5v7,9931.86,970.76,3668.43,6287316.43,30.1058454,51.84774173,0.701943301
2023-01-22 23:25:02,4135001,1BY6WEcLGh8j5v7,7626.88,746.56,3891.88,6287539.88,29.9082072,49.460659,0.547354847
2023-01-22 23:39:02,4135001,1BY6WEcLGh8j5v7,7291.43,713.91,4062.14,6287710.14,29.60315553,44.5125144,0.530693649
2023-01-22 23:53:02,4135001,1BY6WEcLGh8j5v7,9371.38,916.64,4271.63,6287919.63,29.98547573,48.13686327,0.721258494
2023-01-23 00:07:02,4135001,1BY6WEcLGh8j5v7,8221.29,804.59,4488.43,6288136.43,29.9116638,49.1889056,0.644802365
2023-01-23 00:21:02,4135001,1BY6WEcLGh8j5v7,8903.13,870.91,4698.25,6288346.25,30.11147636,49.456279,0.682421116
2023-01-23 00:35:02,4135001,1BY6WEcLGh8j5v7,9685.43,947.16,4926.86,6288574.86,30.29932047,50.3594666,0.730578768
2023-01-23 00:49:02,4135001,1BY6WEcLGh8j5v7,9299,909.57,5148.71,6288796.71,30.368632,50.099892,0.702796554
2023-01-23 01:03:02,4135001,1BY6WEcLGh8j5v7,6554,641.91,5354.75,6289002.75,30.22064013,46.65866707,0.527470392
2023-01-23 01:17:02,4135001,1BY6WEcLGh8j5v7,5526.71,541.77,5508.57,6289156.57,30.03545133,43.3170714,0.432471065
2023-01-23 01:31:02,4135001,1BY6WEcLGh8j5v7,5993.13,587.3,5639,6289287,29.78514187,40.8995442,0.450067605
2023-01-23 01:45:02,4135001,1BY6WEcLGh8j5v7,5079,497.96,5781.71,6289429.71,29.76168613,40.82955953,0.379865905
2023-01-23 01:59:02,4135001,1BY6WEcLGh8j5v7,6004.5,588.36,5912.25,6289560.25,29.7693278,40.70181653,0.461575615
2023-01-23 02:13:02,4135001,1BY6WEcLGh8j5v7,4827.71,473.59,6051,6289699,29.91129607,41.1940265,0.390415037
2023-01-23 02:27:02,4135001,1BY6WEcLGh8j5v7,4335.63,425.63,6168,6289816,29.6577312,39.18270073,0.328667841
2023-01-23 02:41:02,4135001,1BY6WEcLGh8j5v7,3421.43,336.37,6264.86,6289912.86,29.37371827,36.96112067,0.263936741
2023-01-23 02:55:02,4135001,1BY6WEcLGh8j5v7,2465.63,241.78,6339,6289987,29.09653113,34.4538818,0.189260894
2023-01-23 03:09:02,4135001,1BY6WEcLGh8j5v7,1697.71,166.29,6389.14,6290037.14,28.59915553,31.82115473,0.127806749
2023-01-23 03:23:02,4135001,1BY6WEcLGh8j5v7,1147.38,111.55,6423.25,6290071.25,28.11065073,29.98121347,0.08722808
2023-01-23 03:37:02,4135001,1BY6WEcLGh8j5v7,473.71,45.86,6444.71,6290092.71,27.6489196,28.5470478,0.037750824
2023-01-23 03:51:02,4135001,1BY6WEcLGh8j5v7,0,0,6449,6290097,25.0463766,25.42619827,0.001575294
2023-01-23 04:05:02,4135001,1BY6WEcLGh8j5v7,0,0,6449,6290097,23.2004924,22.07221267,0.000328634
2023-01-23 04:19:02,4135001,1BY6WEcLGh8j5v7,0,0,6449,6290097,22.54317143,20.73624307,0
2023-01-23 04:33:02,4135001,1BY6WEcLGh8j5v7,0,0,6449,6290097,22.47501213,20.73757527,0.000016
2023-01-23 04:47:02,4135001,1BY6WEcLGh8j5v7,0,0,6449,6290097,22.45028487,20.74547933,0
2023-01-23 05:01:02,4135001,1BY6WEcLGh8j5v7,0,0,6449,6290097,22.51024367,20.68572393,0
2023-01-23 05:15:02,4135001,1BY6WEcLGh8j5v7,0,0,6449,6290097,22.54768473,20.47412927,0
2023-01-23 05:29:02,4135001,1BY6WEcLGh8j5v7,0,0,6449,6290097,22.49002507,20.33348573,0
2023-01-23 05:43:02,4135001,1BY6WEcLGh8j5v7,0,0,6449,6290097,22.38878387,20.06214393,0
2023-01-23 05:57:02,4135001,1BY6WEcLGh8j5v7,0,0,6449,6290097,22.85917553,20.22864187,0
2023-01-23 06:11:02,4135001,1BY6WEcLGh8j5v7,0,0,6449,6290097,23.40488067,20.62076813,0
2023-01-23 06:25:02,4135001,1BY6WEcLGh8j5v7,0,0,6449,6290097,23.8672628,21.101176,0
2023-01-23 06:39:02,4135001,1BY6WEcLGh8j5v7,0,0,6449,6290097,24.02257421,21.44992936,0
2023-01-23 06:53:02,4135001,1BY6WEcLGh8j5v7,0,0,6449,6290097,24.0037862,21.4630168,0
2023-01-23 07:07:02,4135001,1BY6WEcLGh8j5v7,0,0,6449,6290097,23.94289547,21.38899133,0
2023-01-23 07:21:02,4135001,1BY6WEcLGh8j5v7,0,0,6449,6290097,23.8231872,21.24833567,0
2023-01-23 07:35:02,4135001,1BY6WEcLGh8j5v7,0,0,6449,6290097,23.6713298,21.18211053,0
2023-01-23 07:49:02,4135001,1BY6WEcLGh8j5v7,0,0,6449,6290097,23.7010498,21.558252,0
2023-01-23 08:03:02,4135001,1BY6WEcLGh8j5v7,0,0,6449,6290097,23.56072993,21.31796673,0
2023-01-23 08:17:02,4135001,1BY6WEcLGh8j5v7,0,0,6449,6290097,23.3931456,21.10627453,0
2023-01-23 08:31:02,4135001,1BY6WEcLGh8j5v7,0,0,6449,6290097,23.23081673,20.72144773,0
2023-01-23 08:45:02,4135001,1BY6WEcLGh8j5v7,0,0,6449,6290097,22.91665021,20.36806814,0
2023-01-23 08:59:02,4135001,1BY6WEcLGh8j5v7,0,0,6449,6290097,22.7879172,20.3267742,0
2023-01-23 09:13:02,4135001,1BY6WEcLGh8j5v7,0,0,6449,6290097,22.63849287,20.2964478,0
2023-01-23 09:27:02,4135001,1BY6WEcLGh8j5v7,0,0,806.13,6290097,22.46528513,20.11112267,0
2023-01-23 09:41:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6290097,22.2552064,20.1101744,0
2023-01-23 09:55:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6290097,22.21713867,20.21119187,0
2023-01-23 10:09:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6290097,22.22257087,20.01264653,0
2023-01-23 10:23:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6290097,22.19119053,20.03607173,0
2023-01-23 10:37:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6290097,22.18174964,19.99805779,0
2023-01-23 10:51:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6290097,22.11587533,19.7206116,0
2023-01-23 11:05:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6290097,22.15591827,19.79517013,0
2023-01-23 11:19:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6290097,22.17514033,19.72852167,0
2023-01-23 11:33:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6290097,21.9675416,19.43995967,0
2023-01-23 11:47:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6290097,21.9609742,19.38235853,0
2023-01-23 12:01:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6290097,21.9418578,19.3043924,0
2023-01-23 12:15:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6290097,21.921218,19.33031207,0
2023-01-23 12:29:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6290097,22.00941686,19.45787921,0
2023-01-23 12:43:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6290097,22.00979013,19.52385047,0
2023-01-23 12:57:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6290097,22.108852,19.497703,0
2023-01-23 13:11:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6290097,22.13360207,19.5210266,0
2023-01-23 13:25:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6290097,22.15695393,19.55076907,0
2023-01-23 13:39:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6290097,22.11961067,19.46474613,0
2023-01-23 13:53:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6290097,22.07885747,19.3471294,0
2023-01-23 14:07:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6290097,21.985909,19.16896553,0
2023-01-23 14:21:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6290097,22.0098816,19.14583533,0
2023-01-23 14:35:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6290097,21.88361693,18.82454336,0
2023-01-23 14:49:02,4135001,1BY6WEcLGh8j5v7,0,0,0,6290097,21.50681967,18.49234007,0.0000147
2023-01-23 15:03:02,4135001,1BY6WEcLGh8j5v7,97.71,9.44,0.29,6290097.29,21.3480144,18.81170033,0.009011726
2023-01-23 15:17:02,4135001,1BY6WEcLGh8j5v7,418.5,40.48,6.5,6290103.5,21.70994887,19.53730067,0.032105555
2023-01-23 15:31:02,4135001,1BY6WEcLGh8j5v7,674.29,65.29,20,6290117,21.99652107,20.09438087,0.051038103
2023-01-23 15:45:02,4135001,1BY6WEcLGh8j5v7,925.5,89.88,38.88,6290135.88,22.1559958,20.62310193,0.071391635
2023-01-23 15:59:02,4135001,1BY6WEcLGh8j5v7,1564.71,152.96,68,6290165,22.4990804,21.7430604,0.132038856
2023-01-23 16:13:02,4135001,1BY6WEcLGh8j5v7,2411.75,236.5,116.75,6290213.75,22.93633213,23.89643347,0.198912893
2023-01-23 16:27:02,4135001,1BY6WEcLGh8j5v7,3269.71,321.29,185.57,6290282.57,23.43454843,26.33118107,0.264012418
2023-01-23 16:41:02,4135001,1BY6WEcLGh8j5v7,4069.43,399.77,269,6290366,23.92114047,28.7693056,0.325195026
2023-01-23 16:55:02,4135001,1BY6WEcLGh8j5v7,4911.25,481.65,378,6290475,24.47114867,31.939571,0.390584805
2023-01-23 17:09:02,4135001,1BY6WEcLGh8j5v7,5551.71,544.13,510,6290607,25.12465207,35.99217127,0.437920279
2023-01-23 17:23:02,4135001,1BY6WEcLGh8j5v7,6359.88,623.09,658,6290755,25.5624634,38.25235613,0.498367802
2023-01-23 17:37:02,4135001,1BY6WEcLGh8j5v7,6598.29,646.33,816.71,6290913.71,26.21255687,40.39654947,0.510469781
2023-01-23 17:51:02,4135001,1BY6WEcLGh8j5v7,7395.88,724.15,985.88,6291082.88,26.4731404,41.65764953,0.575073805
2023-01-23 18:05:02,4135001,1BY6WEcLGh8j5v7,7946.29,777.81,1176.71,6291273.71,26.9201314,43.72293527,0.610246151
2023-01-23 18:19:02,4135001,1BY6WEcLGh8j5v7,8187.5,801.34,1370.63,6291467.63,27.20111693,44.10720627,0.637412279
2023-01-23 18:33:02,4135001,1BY6WEcLGh8j5v7,8991.57,879.66,1580,6291677,27.84349714,46.54200971,0.700142781
2023-01-23 18:47:02,4135001,1BY6WEcLGh8j5v7,9586.88,937.59,1809.38,6291906.38,28.0775878,48.34034807,0.751681445
2023-01-23 19:01:02,4135001,1BY6WEcLGh8j5v7,10213.29,998.51,2054,6292151,28.2830628,49.19147753,0.809669579
2023-01-23 19:15:02,4135001,1BY6WEcLGh8j5v7,10288.38,1005.84,2310.75,6292407.75,28.75250447,51.54958113,0.809150429
2023-01-23 19:29:02,4135001,1BY6WEcLGh8j5v7,10358.29,1012.6,2560.14,6292657.14,28.98598433,51.4764992,0.81481982
2023-01-23 19:43:02,4135001,1BY6WEcLGh8j5v7,10813.75,1056.89,2818.75,6292915.75,29.31593827,52.12607433,0.848850921
2023-01-23 19:57:02,4135001,1BY6WEcLGh8j5v7,11327.14,1106.59,3088.43,6293185.43,29.73526193,53.64847207,0.900069661
2023-01-23 20:11:02,4135001,1BY6WEcLGh8j5v7,11746.57,1146.27,3349.43,6293446.43,29.88298327,54.3455892,0.93859401
2023-01-23 20:25:02,4135001,1BY6WEcLGh8j5v7,11514.25,1123.58,3639.25,6293736.25,30.19451907,56.65431327,0.912929421
2023-01-23 20:39:02,4135001,1BY6WEcLGh8j5v7,11938.71,1164.43,3915.14,6294012.14,30.52134807,56.80053313,0.966185457
2023-01-23 20:53:02,4135001,1BY6WEcLGh8j5v7,12094.5,1179.23,4219.13,6294316.13,30.92911621,58.69564164,0.975161304
2023-01-23 21:07:02,4135001,1BY6WEcLGh8j5v7,12003.86,1170.53,4515.29,6294612.29,31.2991598,59.36714047,0.967890089
2023-01-23 21:21:02,4135001,1BY6WEcLGh8j5v7,11994.63,1169.46,4805.25,6294902.25,31.34249067,58.6883928,0.966922209
2023-01-23 21:35:02,4135001,1BY6WEcLGh8j5v7,11542.29,1126.24,5092.29,6295189.29,31.39369707,56.83325393,0.89780282
2023-01-23 21:49:02,4135001,1BY6WEcLGh8j5v7,11330.83,1106.73,5333.17,6295430.17,31.52517982,56.27651418,0.902461681
2023-01-23 22:03:02,4135001,1BY6WEcLGh8j5v7,1715,168.1,8180,6298277,29.3095095,31.839508,0.136164155
2023-01-23 22:17:02,4135001,1BY6WEcLGh8j5v7,1430.14,139.5,8204.29,6298301.29,28.99113573,31.0937296,0.111932491
2023-01-23 22:31:02,4135001,1BY6WEcLGh8j5v7,764.88,74.18,8231,6298328,28.52429807,29.6948792,0.060132061
2023-01-23 22:45:02,4135001,1BY6WEcLGh8j5v7,326.43,31.56,8244.43,6298341.43,27.9674928,27.48501573,0.026352906
2023-01-23 22:59:02,4135001,1BY6WEcLGh8j5v7,48.86,4.7,8248.71,6298345.71,27.51042893,25.83340653,0.004733932
2023-01-23 23:13:02,4135001,1BY6WEcLGh8j5v7,0,0,8249,6298346,27.11209979,24.68879464,0.0000992
2023-01-23 23:27:02,4135001,1BY6WEcLGh8j5v7,0,0,8249,6298346,26.715222,24.04706413,0
2023-01-23 23:41:02,4135001,1BY6WEcLGh8j5v7,0,0,8249,6298346,26.32090453,23.7664206,0
2023-01-23 23:55:02,4135001,1BY6WEcLGh8j5v7,0,0,8249,6298346,26.05849193,23.3778504,0
2023-01-24 00:09:02,4135001,1BY6WEcLGh8j5v7,0,0,8249,6298346,25.84102367,23.00669147,0
2023-01-24 00:23:02,4135001,1BY6WEcLGh8j5v7,0,0,8249,6298346,25.68150633,22.6908204,0
2023-01-24 00:37:02,4135001,1BY6WEcLGh8j5v7,0,0,8249,6298346,25.51622313,22.42902427,0
2023-01-24 00:51:02,4135001,1BY6WEcLGh8j5v7,0,0,8249,6298346,25.28251947,22.43654993,0
2023-01-24 01:05:02,4135001,1BY6WEcLGh8j5v7,0,0,8249,6298346,25.09930633,22.31530367,0
2023-01-24 01:19:02,4135001,1BY6WEcLGh8j5v7,0,0,8249,6298346,24.91609843,22.040122,0
2023-01-24 01:33:02,4135001,1BY6WEcLGh8j5v7,0,0,8249,6298346,24.82086373,22.0092996,0
2023-01-24 01:47:02,4135001,1BY6WEcLGh8j5v7,0,0,8249,6298346,24.7004862,21.87760213,0
2023-01-24 02:01:02,4135001,1BY6WEcLGh8j5v7,0,0,8249,6298346,24.49919564,21.57032993,0
2023-01-24 02:15:02,4135001,1BY6WEcLGh8j5v7,0,0,8249,6298346,24.3762818,21.52067467,0
2023-01-24 02:29:02,4135001,1BY6WEcLGh8j5v7,0,0,8249,6298346,24.23611047,21.519643,0
2023-01-24 02:43:02,4135001,1BY6WEcLGh8j5v7,0,0,8249,6298346,24.14549036,21.462666,0
2023-01-24 02:57:02,4135001,1BY6WEcLGh8j5v7,0,0,8249,6298346,24.003129,21.26999327,0
2023-01-24 03:11:02,4135001,1BY6WEcLGh8j5v7,3946.25,387.78,296.25,6298642.25,23.53055364,30.40324264,0.322396049
2023-01-24 03:25:02,4135001,1BY6WEcLGh8j5v7,3089.83,303.12,241.33,6298697,23.96825553,33.11916907,0.364678181
2023-01-24 03:39:02,4135001,1BY6WEcLGh8j5v7,5397.88,529.09,460.88,6298806.88,24.44770507,36.010386,0.396035358
2023-01-24 03:53:02,4135001,1BY6WEcLGh8j5v7,6313.29,618.49,603.57,6298949.57,25.05856327,39.48617747,0.454001259
2023-01-24 04:07:02,4135001,1BY6WEcLGh8j5v7,7093.71,694.67,756,6299102,25.4833456,42.19290773,0.558310909
2023-01-24 04:21:02,4135001,1BY6WEcLGh8j5v7,7514.38,735.7,935.63,6299281.63,26.1862182,45.974644,0.630282837
2023-01-24 04:35:02,4135001,1BY6WEcLGh8j5v7,7762.29,759.77,1125.71,6299471.71,26.82428843,48.74574721,0.676448222
2023-01-24 04:49:02,4135001,1BY6WEcLGh8j5v7,9090.5,889.26,1335.75,6299681.75,27.48974807,49.733946,0.732597133
2023-01-24 05:03:02,4135001,1BY6WEcLGh8j5v7,9877.57,965.87,1568.86,6299914.86,27.690804,51.029305,0.772237975
2023-01-24 05:17:02,4135001,1BY6WEcLGh8j5v7,6160.57,602.6,1257.86,6300099.57,28.20780033,53.51720187,0.70056636
